date,observation_datetime_utc,scene_index,cloud_cover,scene_covers_roi,scene_coverage_ratio,export_requested,export_eligible,forced_export,export_reason,exported,lst_drive_folder,indices_drive_folder,lst_export_description,indices_export_description,lst_total_pixels,lst_valid_pixels,lst_valid_pixel_ratio,lst_mean_temp_c,lst_min_temp_c,lst_max_temp_c,lst_std_temp_c,indices_valid_pixel_ratio,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndbi_mean,ndbi_min,ndbi_max,ndbi_std,ndwi_mean,ndwi_min,ndwi_max,ndwi_std
2023-07-23,2023-07-23T03:23:09,1_LC08_127045_20230723,20.97,False,0.9320082636456523,True,False,True,scene_does_not_cover_roi,True,LST_hanoi_2023to2024,INDICES_hanoi_2023to2024,LST_Landsat8_20230723_032309Z,INDICES_Landsat8_20230723_032309Z,3474399.0,3067943.0,88.30140119197594,35.98935705542663,20.567084293866515,56.409546457243835,2.8423766736625553,85.7296182735489,0.5541518182128403,-0.9996400935756706,0.9994194484760528,0.26606319528116934,-0.23795671202490115,-0.9935781097305602,0.9969954932398624,0.164835616329295,-0.5176638884988554,-0.9804485336400226,0.9997570948544595,0.24266108386613272
2023-07-23,2023-07-23T03:23:33,1_LC08_127046_20230723,10.9,False,0.5311268129838405,True,False,False,scene_does_not_cover_roi,False,,,,,1980838.0,1844806.0,93.13260347388328,35.442056404935435,23.257133544488966,52.6598856263123,2.5974723490450837,91.42060077603519,0.5836931891035116,-0.9993963175369761,0.9928017718715396,0.2408908092376541,-0.26585855902250294,-0.9997074597757194,0.9894179894179983,0.16016365496137963,-0.5355674844792008,-0.9451574203824866,0.9997282977856272,0.22001265626803693
2024-11-30,2024-11-30T03:23:36,2_LC08_127045_20241130,0.02,False,0.9403195388828124,True,False,True,scene_does_not_cover_roi,True,LST_hanoi_2023to2024,INDICES_hanoi_2023to2024,LST_Landsat8_20241130_032336Z,INDICES_Landsat8_20241130_032336Z,3505329.0,3501942.0,99.90337568884404,24.99313339396505,13.496418647434723,63.265912751751785,2.0354941245650267,99.90953773525966,0.435235796706021,-0.858051556745898,0.951938150206641,0.2398511015416732,-0.17180410133565902,-0.9937547108861847,0.9636550660037715,0.16912392748149296,-0.4187798986022517,-0.8404971865289327,0.992300987797792,0.22301826131594402
2024-11-30,2024-11-30T03:24:00,2_LC08_127046_20241130,0.02,False,0.5120331177637762,True,False,False,scene_does_not_cover_roi,False,,,,,1909594.0,1903244.0,99.66746858232692,24.630815451736684,13.534500641176294,45.28854162391269,1.9519318671597756,99.67883225439543,0.4565455002444475,-0.6317336756241977,0.9320375394742694,0.22788285652005097,-0.19436081001981464,-0.9747868001483131,0.4256288874140291,0.16925376858465566,-0.4329534868510231,-0.8553671575218917,0.8458107354655588,0.21073513904201824
