date,observation_datetime_utc,rows_after_quality_filter,lst_mean_c,random_linear_r2,random_linear_rmse,random_linear_mae,random_rf_r2,random_rf_rmse,random_rf_mae,spatial_linear_r2_mean,spatial_rf_r2_mean,shap_ndbi,shap_ndvi,shap_ndwi
2023-07-07,2023-07-07T03:23:29,2104665,35.76459726608026,0.531028859381524,1.441741777744273,1.0620900292676183,0.7009205655006391,1.1513508864545827,0.8555235202029078,0.49292549613743547,0.6758976741050212,0.8327350364915839,0.5441106233187104,0.4261124469449093
2023-07-23,2023-07-23T03:23:09,3213377,36.09302794525039,0.5401422313546629,1.8775224180902312,1.411357484587458,0.6445092718467528,1.650773568303913,1.2401850224743889,0.49021490178490457,0.6032126280656904,1.2504529623859468,0.4976723641871471,0.4147085501142121
2024-11-30,2024-11-30T03:23:36,3779821,24.993721723456165,0.594586357638454,1.2986275019878977,0.9598425376486012,0.7180242873686292,1.0830319483284718,0.8094198970514607,0.5743907047510804,0.6964829270451236,0.8035347000298922,0.6435690604110479,0.3260001448815967
