feature,mean_abs_shap
NDBI,0.467436075698091
LULC_BUILT_COV,0.3739591483203233
NDVI,0.33226033488633855
ELEV_MEAN,0.21357449853564636
POP_DEN_WORLDPOP2020,0.2052298712686294
NTL_MEAN,0.1422189119983331
NDWI,0.09870086420539818
LULC_WATER_COV,0.09209248786274113
LULC_TREE_COV,0.050076738778982284
BUILD_H_MEAN,0.02908564438373401
ROAD_DEN,0.015823280203163155
BUILD_COV,0.005801792796219851
BUILD_DEN,0.003738115908566578
LULC_WETLAND_COV,0.002946650426303309
LULC_RANGE_COV,0.0011194572933371464
