feature,mean_abs_shap
LULC_BUILT_COV,0.8061399723519012
POP_DEN_WORLDPOP2020,0.2781523844337463
ELEV_MEAN,0.2311309160910231
NTL_MEAN,0.1553451577702574
LULC_TREE_COV,0.12871028799740983
LULC_WATER_COV,0.0913848345822537
BUILD_COV,0.0912570382480899
ROAD_DEN,0.07484928630732306
BUILD_H_MAX,0.06499278818897125
BUILD_H_MEAN,0.027708920352888255
BUILD_DEN,0.018142398098945158
LULC_WETLAND_COV,0.0008074441826224211
LULC_RANGE_COV,0.0006995849905250366
LULC_BARE_COV,0.0
