fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,80002,19998,0.6327584385871887,1.1070020845457331,0.8511550426483154,0.6688407324224966,1.051213635266048,0.8024171425276599
2,79998,20002,0.7042156457901001,1.0561345099338058,0.8035241365432739,0.7338686744340148,1.0017967967991137,0.7593601470891915
3,80000,20000,0.7096724510192871,1.1581805839725265,0.8441267609596252,0.7537037380166502,1.0667460972388314,0.7911466383892702
4,79998,20002,0.7058672308921814,1.1074537376919769,0.8329004049301147,0.7495213086720923,1.0219726931433732,0.7783398324018768
5,80002,19998,0.7269222736358643,1.049152175029592,0.7901647090911865,0.7509680371608387,1.00189657880629,0.7545315318846729
