fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,80000,20000,0.6972545385360718,0.9790813158591183,0.7439066171646118,0.7913170029080829,0.8128744434618855,0.6266080108842113
2,80000,20000,0.7785322070121765,0.9995194114758008,0.7445542216300964,0.8458689676263428,0.833836689522963,0.6332915007578104
3,79999,20001,0.779442310333252,1.0381134976938882,0.7590699791908264,0.839746488663444,0.8848863441641247,0.6539298594526708
4,80001,19999,0.7224729657173157,0.9695228447192439,0.741654098033905,0.7995095141638664,0.8240475966575821,0.6244829652946485
5,80000,20000,0.7596726417541504,1.0087993432967781,0.7676070332527161,0.8295122974534495,0.8496688987758145,0.6490056397486036
