fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,80002,19998,0.7192387580871582,0.9679237041198393,0.7330998778343201,0.7957494720970446,0.8255704175785205,0.6253108961873005
2,79998,20002,0.7746344804763794,0.9218821444477029,0.697840690612793,0.8385163730636088,0.7803615949979652,0.591952201076639
3,80000,20000,0.7801029086112976,1.0079567975973742,0.7277866005897522,0.8500605944231148,0.8323194522617949,0.6179665586795434
4,79998,20002,0.772709310054779,0.9735196429476529,0.7228497862815857,0.841019553127679,0.8141899842881385,0.6207826731204479
5,80002,19998,0.7939110994338989,0.9114286508722437,0.6970850825309753,0.8466555165112366,0.7861934591047433,0.5947352698373345
