feature,mean_abs_shap
NDBI,0.46765257494601004
LULC_BUILT_COV,0.3731099002658147
NDVI,0.33206854489470966
ELEV_MEAN,0.21350684550432197
POP_DEN_WORLDPOP2020,0.20536323830689457
NTL_MEAN,0.14244465099977408
NDWI,0.09842911399157249
LULC_WATER_COV,0.0920642030280275
LULC_TREE_COV,0.05009928372262532
BUILD_H_PC1,0.029450590224697905
ROAD_DEN,0.015842034366914254
BUILD_COV,0.005670363281869788
BUILD_DEN,0.00351066935951226
LULC_WETLAND_COV,0.0029544246360650845
LULC_RANGE_COV,0.001087888679618407
