fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,79998,20002,0.7182083129882812,0.9741195640456347,0.7446398138999939,0.7946711615070456,0.831520819214244,0.63739219476904
2,80002,19998,0.7340598702430725,0.9738213481889153,0.7429236173629761,0.8039916893892489,0.8360352775634993,0.6352276873195432
3,80002,19998,0.7927361130714417,0.9811677910450716,0.7520403265953064,0.8465478984306435,0.8442438386582457,0.6419695771820084
4,79998,20002,0.7903609275817871,0.9777293139215076,0.719444751739502,0.8416630314179316,0.849715783437626,0.6397242183268925
5,80000,20000,0.7870425581932068,0.8976470455431494,0.6932950019836426,0.8462618492794862,0.762693398112995,0.5847367513410024
