fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,79998,20002,0.7187427282333374,0.973195367031774,0.7437865734100342,0.7946214779900674,0.8316214148739197,0.6372627495014779
2,80002,19998,0.7341954708099365,0.9735730917166432,0.742285430431366,0.8041906629732525,0.8356108282816525,0.6348938801745962
3,80002,19998,0.7927937507629395,0.9810314007865516,0.7518256902694702,0.8465797916224762,0.8441561010853715,0.6416446639500086
4,79998,20002,0.7906153798103333,0.9771357875373434,0.7188918590545654,0.8416808852220482,0.8496678758423039,0.6395820417257749
5,80000,20000,0.7872750759124756,0.8971568060301224,0.6929068565368652,0.8463915989711093,0.762371486729569,0.5844300625499314
