fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,79999,20001,0.7324378490447998,0.9808586834624423,0.7667454481124878,0.7628728732812026,0.923389112891178,0.7177905211787475
2,80000,20000,0.7364177703857422,1.1651875224654422,0.879647970199585,0.8174858857984733,0.9695852301365722,0.7367621909527288
3,80000,20000,0.7511789798736572,1.0758633318401636,0.8481277227401733,0.7894052621012373,0.9897769860675626,0.753542373448967
4,80000,20000,0.7551655173301697,1.0666002928428169,0.8228854537010193,0.8054714549772818,0.9507296932591934,0.7301091913587852
5,80001,19999,0.7460218667984009,1.0104605019620463,0.7950564026832581,0.7930805184489804,0.9120568233888091,0.7129434385154302
