fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,80000,20000,0.6929497718811035,1.3131735753584808,0.9980745315551758,0.7712417319775124,1.1334590396301158,0.8434746514078837
2,79998,20002,0.6375471353530884,1.56205514297154,1.129385232925415,0.7675286887638715,1.2509942107610814,0.8963218630223985
3,80000,20000,0.6051777601242065,1.5131100110174687,1.116319179534912,0.7258240261952782,1.2609109431073744,0.9171211779418207
4,80001,19999,0.6653903126716614,1.5127718310769078,1.110552430152893,0.7621730055188203,1.2753657741470854,0.9183063638688217
5,80001,19999,0.574337363243103,1.6283453471906404,1.147478461265564,0.7109658974110195,1.341801502254493,0.9481781699720393
