fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,80000,20000,0.6939899921417236,1.310947317238969,0.9956891536712646,0.7743456891032683,1.1257429812108257,0.840579969003722
2,79998,20002,0.6385589241981506,1.5598734332361919,1.1277263164520264,0.7653852073630738,1.2567483187572883,0.8987401582896192
3,80000,20000,0.6055119037628174,1.5124696744290462,1.1157315969467163,0.7305847268126959,1.2499159863329932,0.9054146678423853
4,80001,19999,0.6663956642150879,1.5104976325422192,1.108383059501648,0.7639033535191936,1.2707177414034085,0.9157832037394634
5,80001,19999,0.5735786557197571,1.6297957738237572,1.148239016532898,0.7065842888634617,1.3519337575589738,0.9506375255170805
