fold,train_size,test_size,linear_r2,linear_rmse,linear_mae,rf_r2,rf_rmse,rf_mae
1,80000,20000,0.6298850178718567,1.4642963658254446,1.1008224487304688,0.7573021201769254,1.1857514194346717,0.8735912181007487
2,80000,20000,0.5974701642990112,1.5434072909475716,1.1260089874267578,0.7517072591687973,1.2121700180181636,0.8726716981883761
3,80000,20000,0.6731176376342773,1.4188139947246738,1.0468952655792236,0.7783541041106651,1.168313921564354,0.8386417054155211
4,80000,20000,0.6262064576148987,1.6495953872958422,1.2007052898406982,0.7897308142160503,1.2372269539054956,0.867629458292312
5,80000,20000,0.6423404216766357,1.4702741141583633,1.0956447124481201,0.7760823964202264,1.1633422890358411,0.8498386044383637
