feature,mean_abs_shap
NDBI,0.7024304105408198
LULC_BUILT_COV,0.43103180075812064
POP_DEN_WORLDPOP2020,0.3785428130624646
ELEV_MEAN,0.3408273493675283
NDVI,0.21185564339442817
NDWI,0.19055915854554503
NTL_MEAN,0.15602319806569478
LULC_WATER_COV,0.055943258252973
BUILD_H_MAX,0.0448912182825839
ROAD_DEN,0.02582229049192671
LULC_TREE_COV,0.010545555481516226
LULC_WETLAND_COV,0.008811029887469733
BUILD_COV,0.006552989589133109
BUILD_DEN,0.0047495456850198525
LULC_RANGE_COV,0.003322596057358461
