feature,mean_abs_shap
NDBI,0.7557375618784374
LULC_BUILT_COV,0.5098706039051251
ELEV_MEAN,0.3478440437109629
NTL_MEAN,0.3217381708972242
NDWI,0.2104755790874486
NDVI,0.1763684215922923
POP_DEN_LANDSCAN2020,0.13734899376729273
LULC_WATER_COV,0.05900646949773952
BUILD_H_MEAN,0.05751214066933663
ROAD_DEN,0.02337042297860043
LULC_TREE_COV,0.01463533130464383
LULC_WETLAND_COV,0.008110359768435339
BUILD_COV,0.005960593113307593
BUILD_DEN,0.004936039656113039
LULC_RANGE_COV,0.0013907751869763896
