feature,mean_abs_shap
LULC_BUILT_COV,0.994386977340812
POP_DEN_WORLDPOP2020,0.4244472703270784
ELEV_MEAN,0.3433950069316376
LULC_WATER_COV,0.2029434292216306
NTL_MEAN,0.19410881547309317
BUILD_H_MEAN,0.1607003835229049
BUILD_COV,0.11151311453582159
ROAD_DEN,0.11059579812880627
LULC_TREE_COV,0.07256607763796227
BUILD_DEN,0.019159320397996695
LULC_BARE_COV,0.009214715215238672
LULC_RANGE_COV,0.0036884550083731292
LULC_WETLAND_COV,3.458431632257998e-05
