feature,mean_abs_shap
NDBI,0.748950800609747
LULC_BUILT_COV,0.48967019457971256
ELEV_MEAN,0.3404711674752263
NTL_MEAN,0.30751665914869175
NDWI,0.20985543437049395
NDVI,0.17558325849810466
POP_DEN_LANDSCAN2023,0.172671549076695
LULC_WATER_COV,0.05815985496318159
BUILD_H_MEAN,0.05469121441437812
ROAD_DEN,0.024002886123219817
LULC_TREE_COV,0.018171100985288537
LULC_WETLAND_COV,0.007480285974400779
BUILD_COV,0.006041291904763682
BUILD_DEN,0.0050075066980332485
LULC_RANGE_COV,0.0015845502214732188
