feature,mean_abs_shap
LULC_BUILT_COV,0.7797518453537329
POP_DEN_WORLDPOP2020,0.4201079034585819
ELEV_MEAN,0.38586877235244366
NTL_MEAN,0.2277120436579828
LULC_WATER_COV,0.1967442195273501
BUILD_H_MEAN,0.13792984531520097
BUILD_COV,0.10740486462791751
ROAD_DEN,0.07606175752265824
LULC_WETLAND_COV,0.021813558500448155
LULC_TREE_COV,0.02100697543705254
BUILD_DEN,0.012130798416473187
LULC_RANGE_COV,0.01198176377237361
