feature,mean_abs_shap
NDBI,0.9475576341233769
POP_DEN_WORLDPOP2020,0.625376680224061
LULC_BUILT_COV,0.3691480780801438
ELEV_MEAN,0.2419243225697652
NTL_MEAN,0.1510053292058593
NDWI,0.09732448588438555
BUILD_H_MEAN,0.06583345697269223
NDVI,0.05039414327847769
ROAD_DEN,0.01622842353946079
BUILD_DEN,0.015731162434051166
BUILD_COV,0.010223880846424482
LULC_WATER_COV,0.009626985754620876
LULC_RANGE_COV,0.004497441742127048
LULC_TREE_COV,0.0009918360616309298
LULC_WETLAND_COV,0.00012821037691064703
