lon,lat,BUILD_COV_0,BUILD_DEN_0,WATER_COV_0,ROAD_DEN_0
105.82860171188089,21.09914426903635,0.0,0.0,0.0,0.0
105.8288905318075,21.099142857664926,0.0,0.0,0.0,0.0
105.82917935171021,21.099141445801763,0.0,0.0,0.0,0.0
105.829468171589,21.099140033446854,0.0,0.0,0.0,0.0
105.82975699144386,21.099138620600204,0.0,0.0,0.0,0.0
105.83004581127481,21.099137207261812,0.0,0.0,0.0,0.0
105.83033463108184,21.099135793431675,0.0,0.0,0.0,0.0
105.8306234508649,21.099134379109806,0.0,0.0,0.0,0.0
105.83091227062403,21.099132964296185,0.0,0.0,0.0,0.0
105.83120109035919,21.09913154899083,0.0,0.0,0.0,0.0
105.83148991007039,21.09913013319373,0.0,0.0,0.0,0.0
105.8317787297576,21.099128716904893,0.0,0.0,0.0,0.0
105.83206754942083,21.099127300124312,0.0,0.0,0.0,0.0
105.83235636906008,21.099125882851993,0.0,0.0,0.0,0.0
105.83264518867531,21.09912446508793,0.0,0.0,0.44444445,0.0
105.83293400826655,21.099123046832126,0.0,0.0,0.11111111,0.0
105.83322282783375,21.099121628084585,0.22222222,0.0,0.44444445,0.0
105.83351164737694,21.099120208845303,0.0,0.0,0.6666667,0.0
105.8338004668961,21.099118789114282,0.0,0.0,0.6666667,0.0
105.8340892863912,21.099117368891516,0.0,0.0,0.5555556,0.0
105.83437810586227,21.099115948177023,0.0,0.0,0.0,0.0
105.83466692530928,21.099114526970784,0.0,0.0,0.0,40.0
105.8349557447322,21.099113105272803,0.0,0.0,0.22222222,0.0
105.83524456413107,21.099111683083088,0.0,0.0,0.0,0.0
105.83553338350585,21.099110260401634,0.0,0.0,0.0,0.0
105.83582220285652,21.09910883722844,0.0,0.0,0.11111111,0.0
105.8361110221831,21.099107413563505,0.0,0.0,0.11111111,20.0
105.83639984148557,21.099105989406834,0.0,0.0,0.11111111,0.0
105.83668866076393,21.099104564758424,0.0,0.0,0.0,0.0
105.83697748001815,21.09910313961828,0.0,0.0,0.11111111,0.0
105.83726629924824,21.099101713986393,0.0,0.0,0.0,0.0
105.8375551184542,21.09910028786277,0.0,0.0,0.0,10.0
105.83784393763601,21.099098861247413,0.0,0.0,0.0,0.0
105.83813275679366,21.099097434140315,0.0,0.0,0.0,0.0
105.83842157592711,21.099096006541483,0.0,0.0,0.0,0.0
105.83871039503643,21.09909457845091,0.0,0.0,0.0,0.0
105.83899921412154,21.0990931498686,0.0,0.0,0.0,20.0
105.83928803318247,21.09909172079456,0.0,0.0,0.0,10.0
105.83957685221918,21.099090291228777,0.0,0.0,0.0,0.0
105.83986567123169,21.099088861171264,0.0,0.0,0.0,0.0
105.84015449021999,21.09908743062201,0.0,0.0,0.0,0.0
105.84044330918407,21.099085999581025,0.0,0.0,0.11111111,0.0
105.8407321281239,21.099084568048298,0.0,0.0,0.0,0.0
105.84102094703948,21.099083136023847,0.0,0.0,0.11111111,0.0
105.84130976593083,21.09908170350765,0.0,0.0,0.11111111,0.0
105.84159858479792,21.09908027049972,0.0,0.0,0.11111111,10.0
105.84188740364074,21.099078837000057,0.0,0.0,0.11111111,0.0
105.84217622245927,21.09907740300866,0.0,0.0,0.0,0.0
105.84246504125353,21.099075968525526,0.0,0.0,0.22222222,0.0
105.8427538600235,21.09907453355066,0.0,0.0,0.22222222,0.0
105.84304267876915,21.09907309808405,0.0,0.0,0.0,0.0
105.84333149749051,21.09907166212572,0.0,0.0,0.0,10.0
105.84362031618757,21.09907022567565,0.0,0.0,0.0,30.0
105.84390913486027,21.099068788733845,0.0,0.0,0.11111111,20.0
105.84419795350865,21.099067351300306,0.0,0.0,0.0,0.0
105.84448677213268,21.099065913375036,0.0,0.0,0.0,0.0
105.84477559073238,21.099064474958034,0.0,0.0,0.11111111,0.0
105.8450644093077,21.099063036049294,0.0,0.0,0.0,0.0
105.84535322785867,21.09906159664883,0.0,0.0,0.0,0.0
105.84564204638525,21.099060156756625,0.0,0.0,0.11111111,0.0
105.84593086488745,21.099058716372692,0.0,0.0,0.11111111,20.0
105.84621968336526,21.099057275497024,0.0,0.0,0.0,0.0
105.84650850181868,21.099055834129626,0.0,0.0,0.0,0.0
105.84679732024767,21.099054392270492,0.0,0.0,0.11111111,0.0
105.84708613865224,21.09905294991963,0.0,0.0,0.0,0.0
105.8473749570324,21.099051507077032,0.0,0.0,0.0,0.0
105.84766377538813,21.099050063742705,0.0,0.0,0.0,0.0
105.84795259371941,21.099048619916655,0.0,0.0,0.0,0.0
105.84824141202624,21.099047175598866,0.0,0.0,0.0,0.0
105.84853023030861,21.099045730789346,0.0,0.0,0.11111111,30.0
105.84881904856651,21.099044285488095,0.0,0.0,0.0,0.0
105.84910786679995,21.099042839695116,0.0,0.0,0.33333334,20.0
105.8493966850089,21.099041393410403,0.11111111,1.0,0.0,20.0
105.84968550319336,21.09903994663396,0.0,0.0,0.0,0.0
105.8499743213533,21.09903849936579,0.0,0.0,0.11111111,0.0
105.85026313948875,21.09903705160589,0.0,0.0,0.22222222,40.0
105.85055195759968,21.099035603354256,0.0,0.0,0.0,60.0
105.85084077568608,21.099034154610898,0.11111111,1.0,0.0,0.0
105.85112959374796,21.09903270537581,0.0,0.0,0.11111111,0.0
105.85141841178527,21.09903125564899,0.0,0.0,0.11111111,0.0
105.85170722979805,21.09902980543044,0.0,0.0,0.11111111,0.0
105.85199604778627,21.09902835472016,0.33333334,0.0,0.11111111,0.0
105.85228486574992,21.09902690351816,0.0,0.0,0.22222222,0.0
105.852573683689,21.099025451824424,0.0,0.0,0.11111111,40.0
105.8528625016035,21.099023999638963,0.0,0.0,0.0,30.0
105.85315131949339,21.09902254696177,0.0,0.0,0.22222222,0.0
105.85344013735869,21.099021093792853,0.0,0.0,0.0,0.0
105.85372895519939,21.099019640132205,0.0,0.0,0.22222222,30.0
105.85401777301546,21.099018185979833,0.33333334,0.0,0.11111111,0.0
105.85430659080691,21.09901673133573,0.22222222,2.0,0.22222222,0.0
105.85459540857372,21.099015276199903,0.7777778,0.0,0.0,0.0
105.8548842263159,21.09901382057235,0.5555556,3.0,0.11111111,0.0
105.85517304403342,21.099012364453063,0.0,0.0,0.22222222,0.0
105.85546186172628,21.099010907842054,0.0,0.0,0.11111111,0.0
105.85575067939449,21.099009450739317,0.0,0.0,0.0,0.0
105.85603949703801,21.09900799314486,0.0,0.0,0.11111111,20.0
105.85632831465685,21.09900653505867,0.0,0.0,0.0,0.0
105.856617132251,21.099005076480754,0.0,0.0,0.22222222,0.0
